AGE,CAPITAL-LOSS,FNLWGT,EDUCATION,EDUCATION-NUM,MARITAL-STATUS,HOURS-PER-WEEK,RELATIONSHIP,RACE,SEX,CAPITAL-GAIN,CLASS
35,0,261646,8,9,1,55,3,1,2,0,1
32,0,178615,8,9,1,40,3,1,2,2407,1
33,0,295589,9,13,3,50,4,4,2,0,0
32,0,377836,14,11,1,40,3,1,2,0,1
31,0,56510,10,10,1,40,3,2,2,0,1
32,0,337696,10,10,1,50,3,1,2,0,1
40,0,183765,8,9,1,40,3,1,2,0,1
27,0,107846,8,9,3,30,4,1,2,0,1
34,0,22641,8,9,3,40,4,3,2,0,1
35,0,204590,14,11,1,40,1,4,1,0,0
29,0,114801,10,10,1,40,3,1,2,0,1
41,0,190591,8,9,4,20,6,4,1,0,1
33,0,220066,15,16,1,48,1,1,1,0,0
22,0,228480,8,9,1,20,2,1,1,0,1
52,0,128378,9,13,1,40,3,1,2,0,0
20,0,157595,8,9,1,40,3,1,2,0,1
18,0,152171,6,7,3,10,2,1,2,0,1
63,0,339755,9,13,1,50,3,1,2,0,0
49,0,240841,3,4,2,35,6,1,1,0,1
58,0,94345,8,9,1,40,3,1,2,0,1
23,0,289116,8,9,2,50,6,1,1,0,1
59,0,176647,8,9,1,40,3,1,2,0,0
49,0,79627,10,10,1,40,3,1,2,0,1
23,0,210781,9,13,3,15,2,1,1,0,1
17,0,161981,5,6,3,40,2,1,2,0,1
20,0,493443,6,7,3,40,4,1,2,0,1
36,1887,86459,14,11,1,50,3,1,2,0,0
64,0,312242,10,10,5,3,4,1,1,0,1
34,0,185408,10,10,3,40,4,1,1,0,1
63,0,101077,13,12,6,35,5,1,1,0,1
51,0,147200,8,9,3,40,4,4,1,0,1
40,0,166327,10,10,2,35,4,4,1,0,1
55,0,178644,4,5,1,55,3,1,2,0,1
35,0,126675,8,9,2,46,4,1,2,0,1
30,0,158420,9,13,3,25,4,1,2,0,1
47,0,83046,9,13,1,18,3,1,2,0,1
29,0,46609,5,6,3,40,4,4,2,0,1
17,0,170320,6,7,3,8,2,1,1,0,1
32,0,37232,12,15,1,45,3,1,2,7688,0
55,0,141877,9,13,1,40,3,1,2,0,1
47,0,81654,10,10,2,56,4,1,2,0,0
50,0,177705,9,13,2,40,4,1,2,0,1
42,0,124792,8,9,1,45,3,4,2,7688,0
32,0,129497,10,10,1,55,3,1,2,0,0
60,0,114413,13,12,1,30,3,1,2,0,1
53,0,189511,8,9,1,40,3,1,2,0,1
58,0,111625,9,13,5,40,6,1,2,8614,0
45,0,246431,9,13,3,30,4,1,2,0,1
31,0,147654,8,9,3,40,2,1,2,0,1
32,0,443546,8,9,3,40,4,1,2,0,1
37,0,281751,10,10,2,30,6,1,1,0,1
28,0,263128,10,10,3,60,4,1,1,0,1
26,0,292692,7,8,3,40,4,1,2,0,1
47,0,96798,8,9,1,80,3,1,2,0,0
34,0,430554,10,10,1,50,3,1,2,0,0
42,0,317078,8,9,2,40,4,4,2,0,1
48,0,108557,9,13,1,40,1,1,1,99999,0
32,0,207400,8,9,3,40,6,4,1,0,1
35,0,187089,14,11,1,42,1,1,1,0,0
46,1902,398986,15,16,1,52,1,1,1,0,0
38,0,238980,10,10,1,40,3,1,2,0,1
49,0,407495,8,9,6,70,4,1,2,0,1
35,0,183800,9,13,1,40,3,1,2,0,0
61,0,226989,8,9,2,40,4,1,2,4865,1
45,0,287190,13,12,2,35,6,4,2,0,1
31,0,111363,9,13,3,40,4,1,2,0,1
52,0,260938,10,10,1,60,3,1,2,0,0
20,0,183594,10,10,3,50,2,1,2,0,1
64,0,49194,6,7,1,30,3,1,2,0,1
20,0,117618,10,10,3,40,2,1,2,0,1
24,0,172496,11,14,3,50,4,1,2,0,1
29,0,389713,14,11,1,40,3,1,2,0,0
23,0,174413,9,13,3,40,4,1,1,0,1
34,0,189843,8,9,1,40,3,1,2,0,1
54,0,198546,11,14,5,38,6,1,1,0,1
21,0,82497,10,10,3,30,4,1,1,0,1
23,0,193090,9,13,3,30,2,1,1,0,1
79,0,172220,3,4,5,30,4,1,1,2964,1
55,0,208451,11,14,1,40,3,1,2,0,0
42,0,234277,8,9,6,35,4,1,2,0,1
60,0,163729,8,9,2,40,6,1,1,2597,1
37,0,434097,13,12,2,40,4,4,2,0,1
47,1590,192053,8,9,2,40,4,1,2,0,1
20,0,178628,10,10,3,40,2,1,2,0,1
53,0,96827,9,13,3,40,4,1,2,0,1
34,0,154667,8,9,1,40,1,1,1,0,1
43,0,160246,10,10,2,40,6,4,1,0,1
24,0,166036,10,10,1,60,3,1,2,0,1
23,0,186813,8,9,3,40,2,3,2,0,1
29,0,162312,14,11,3,40,4,4,2,0,1
58,0,183893,10,10,2,40,6,4,1,0,1
55,0,270228,13,12,1,40,3,4,2,7688,0
40,0,111829,11,14,3,40,2,1,1,0,1
43,0,175669,10,10,1,40,1,1,1,0,1
25,0,104097,11,14,3,40,4,1,2,0,1
23,0,117618,9,13,3,24,2,1,2,0,1
34,0,202450,8,9,1,50,3,1,2,0,1
26,0,109570,10,10,4,35,6,1,1,0,1
60,0,101096,15,16,3,65,4,1,1,0,0
39,0,236391,8,9,1,50,3,1,2,0,0
21,0,136975,8,9,3,40,2,1,2,0,1
45,2179,167523,8,9,1,45,3,1,2,0,1
33,0,240979,10,10,3,40,4,1,2,0,1
26,0,248612,9,13,3,70,4,1,2,0,0
39,0,151023,10,10,2,45,6,1,1,114,1
29,0,236436,13,12,3,40,4,1,1,8614,0
29,0,153167,10,10,3,40,2,4,1,0,1
52,0,61735,6,7,1,40,3,1,2,0,1
34,0,243165,9,13,1,30,3,1,2,0,0
24,0,388885,8,9,3,48,4,1,2,0,1
77,0,84979,15,16,1,40,3,1,2,20051,0
34,0,87209,11,14,1,60,3,1,2,0,1
53,0,168539,4,5,1,70,3,1,2,0,1
31,0,179013,8,9,4,40,4,4,2,0,1
58,0,196643,8,9,2,15,4,1,1,0,1
50,0,68898,11,14,1,55,3,1,2,7688,0
32,0,156464,8,9,1,40,3,1,2,0,1
57,0,35884,8,9,2,40,4,1,1,0,1
32,0,182714,8,9,3,45,4,1,1,0,1
77,0,344425,4,5,1,10,1,4,1,0,1
37,0,177277,10,10,3,40,4,1,2,0,1
51,0,70767,8,9,1,40,5,1,1,0,1
33,0,520078,13,12,2,60,6,4,2,0,1
53,0,321770,8,9,6,35,5,1,1,0,1
32,0,158416,8,9,2,50,4,1,2,0,1
30,0,312667,10,10,1,40,3,1,2,0,1
19,0,208656,10,10,3,20,2,1,1,594,1
33,0,31481,9,13,6,24,6,1,1,0,1
31,0,259531,14,11,3,40,4,1,1,0,1
28,0,186239,10,10,3,40,6,4,1,0,1
19,0,162954,7,8,3,20,2,1,1,0,1
27,0,249315,8,9,1,60,3,1,2,0,1
21,0,308237,2,3,1,40,3,1,2,0,1
24,0,103064,9,13,3,40,4,1,1,0,1
46,0,185847,8,9,2,54,4,1,2,0,1
31,0,168521,9,13,3,40,4,1,1,0,1
60,0,198170,10,10,1,40,3,1,2,0,0
21,0,353628,5,6,4,38,6,4,1,0,1
38,0,273285,6,7,3,32,4,1,1,0,1
31,0,272069,14,11,2,40,4,1,2,0,1
26,0,22328,9,13,1,40,3,1,2,0,0
46,0,309212,8,9,2,25,4,1,1,0,1
25,0,148888,8,9,1,60,3,1,2,0,0
23,0,324637,10,10,3,30,4,1,2,0,1
53,0,55139,11,14,1,40,3,1,2,0,0
42,1887,212206,11,14,1,48,1,1,1,0,0
29,2179,119004,8,9,1,40,1,1,1,0,1
45,0,252079,10,10,1,50,3,1,2,0,0
70,0,315868,9,13,2,40,4,1,2,0,1
55,0,392325,9,13,1,60,3,1,2,99999,0
40,1887,174283,15,16,1,50,3,1,2,0,0
17,0,126832,5,6,3,30,2,1,2,0,1
18,0,126071,8,9,3,40,2,1,2,0,1
34,0,265706,11,14,3,60,6,1,2,0,0
41,0,282964,10,10,2,40,4,1,1,0,1
28,0,328518,9,13,3,40,4,1,2,0,1
23,0,283499,8,9,3,40,2,1,2,0,1
32,0,286675,10,10,3,40,5,1,2,0,1
56,0,136472,3,4,1,48,3,4,2,0,1
36,0,132879,8,9,2,45,6,1,2,0,1
26,0,314798,8,9,3,50,4,1,2,0,1
62,0,143943,9,13,5,7,6,1,1,0,1
35,0,134367,13,12,2,40,6,1,1,0,1
25,0,366796,9,13,3,40,4,1,1,0,1
28,0,195573,8,9,1,50,3,1,2,0,1
21,0,33616,10,10,3,25,2,1,1,0,1
31,0,164190,5,6,1,40,3,1,2,0,1
23,0,380281,13,12,3,25,2,1,2,0,1
58,0,190763,9,13,1,40,3,1,2,0,0
55,0,209535,11,14,1,40,3,1,2,0,0
54,0,156003,8,9,1,40,3,1,2,0,1
33,0,55699,8,9,1,40,3,1,2,3908,1
28,0,183151,6,7,1,40,3,1,2,7688,0
40,0,198790,6,7,1,30,3,1,2,0,1
33,0,272359,9,13,1,80,3,1,2,7298,0
27,0,236481,12,15,3,10,4,2,2,0,1
55,0,143266,8,9,2,25,6,1,2,0,1
53,0,192386,8,9,4,45,6,1,2,0,1
23,0,99543,7,8,3,46,4,1,2,0,1
66,0,169435,8,9,5,16,4,1,2,0,1
34,0,34572,14,11,1,60,3,1,2,0,0
39,0,119272,5,6,2,40,4,1,2,0,1
21,0,211601,10,10,3,40,2,4,1,0,1
26,0,154785,10,10,6,35,2,4,1,0,1
21,0,213041,8,9,3,40,2,1,1,0,1
59,0,229939,8,9,1,40,3,1,2,0,1
61,0,175331,5,6,1,40,3,1,2,0,1
30,0,226443,9,13,1,50,3,1,2,0,0
22,0,46561,14,11,1,40,3,1,2,0,1
47,0,161311,8,9,2,30,6,1,1,0,1
50,0,98215,8,9,2,40,4,1,2,0,1
67,2206,118363,9,13,2,5,4,1,1,0,1
59,0,181242,5,6,1,40,3,1,2,0,1
35,0,356238,13,12,3,80,4,1,1,0,0
56,0,39380,10,10,6,20,4,1,1,27828,0
28,0,315287,8,9,3,40,5,4,2,0,1
34,0,269723,8,9,2,50,6,1,1,2977,1
63,0,34098,5,6,5,56,6,1,1,0,1
48,0,50880,10,10,1,40,3,1,2,0,1
41,0,356934,10,10,1,44,3,1,2,0,0
26,0,276309,10,10,3,20,2,4,1,0,1
47,2179,175925,5,6,1,52,3,1,2,0,1
29,0,164607,14,11,1,50,3,1,2,0,1
30,0,224462,8,9,3,40,2,1,2,0,1
19,0,92863,8,9,3,20,2,1,2,0,1
27,0,179565,9,13,3,37,4,1,1,0,1
59,0,31137,8,9,1,70,3,1,2,0,1
19,0,199495,8,9,3,40,2,1,2,0,1
45,0,175262,4,5,1,40,3,2,2,0,1
37,0,220585,8,9,3,40,4,1,2,0,1
44,0,231793,15,16,6,38,6,1,1,0,1
34,0,191342,9,13,1,38,3,2,2,0,1
30,0,186420,9,13,3,35,4,1,1,0,1
30,0,328242,9,13,1,40,3,2,2,0,0
56,0,279340,6,7,4,40,4,4,1,0,1
19,0,174478,8,9,3,40,2,1,1,0,1
37,0,151771,3,4,1,40,3,1,2,0,1
45,1977,145636,11,14,1,43,3,1,2,0,0
21,0,120326,10,10,3,40,2,1,1,0,1
34,0,246439,8,9,1,45,3,1,2,0,1
27,0,144133,9,13,1,50,5,1,2,0,1
44,0,145522,11,14,3,40,4,1,1,0,1
33,0,312055,9,13,3,40,4,1,2,0,1
32,0,235847,10,10,3,50,5,1,1,0,1
37,0,187748,10,10,1,40,3,1,2,0,1
26,0,396482,9,13,3,48,4,1,1,0,1
49,0,261688,8,9,1,60,3,1,2,5013,1
20,0,39477,10,10,3,30,4,1,1,0,1
37,0,143058,10,10,1,40,3,1,2,0,1
22,0,216867,2,3,1,48,3,1,2,0,1
44,0,230592,9,13,3,35,4,1,2,0,1
30,0,40338,8,9,1,40,3,1,2,0,1
55,0,115457,8,9,1,40,3,1,2,0,1
36,0,374983,6,7,1,40,3,1,2,0,1
29,0,285419,7,8,3,40,4,1,2,0,1
19,0,385901,10,10,3,22,2,1,2,0,1
45,0,187581,14,11,1,40,3,1,2,0,1
38,0,299036,9,13,1,55,3,1,2,0,0
42,0,68729,10,10,3,40,4,2,2,0,1
27,0,333990,14,11,3,40,2,1,1,0,1
20,0,117767,10,10,3,25,2,1,2,0,1
43,0,184378,9,13,1,35,3,1,2,0,1
21,0,232591,8,9,3,40,2,1,2,0,1
33,0,143851,9,13,3,40,4,1,1,0,1
36,0,89622,8,9,1,80,3,1,2,0,0
34,0,202498,7,8,1,40,3,1,2,0,1
72,0,268861,3,4,5,99,4,1,1,0,1
54,0,343242,10,10,1,44,3,1,2,0,0
30,0,460408,8,9,1,40,3,1,2,0,0
63,0,205246,8,9,1,40,3,4,2,0,1
36,0,230329,9,13,1,50,3,1,2,0,0
25,0,197871,9,13,3,50,4,1,2,0,1
72,0,201375,13,12,5,40,4,1,1,0,1
55,0,194290,8,9,2,40,4,1,2,0,1
44,0,191814,10,10,1,45,3,1,2,0,0
41,0,95168,8,9,3,40,6,4,1,0,1
20,0,137876,10,10,3,40,2,1,2,0,1
47,0,386136,13,12,1,40,3,1,2,0,0
71,0,108390,10,10,1,20,3,1,2,3432,1
41,0,152529,9,13,3,40,4,1,2,0,0
35,0,214891,8,9,1,40,3,4,2,0,1
18,0,133654,8,9,3,40,2,1,1,0,1
23,0,147548,8,9,2,30,6,1,1,0,1
57,0,73051,9,13,1,40,3,1,2,0,1
56,0,60166,1,2,3,65,4,3,2,0,1
25,0,454934,10,10,3,35,2,1,1,0,1
64,0,338355,14,11,1,15,1,1,1,0,1
35,0,185621,9,13,3,40,2,1,1,0,1
61,0,101500,14,11,1,40,3,1,2,0,1
36,0,36397,9,13,2,55,4,1,1,0,1
18,0,276540,7,8,3,15,2,4,1,0,1
21,0,293968,10,10,6,20,2,4,1,0,1
43,0,35523,13,12,2,35,4,1,1,0,1
32,0,186993,8,9,1,40,3,1,2,0,1
52,0,232132,7,8,1,45,3,1,2,0,0
48,0,176917,8,9,1,55,3,1,2,0,1
40,0,105936,9,13,2,40,4,1,1,0,1
35,0,105821,8,9,1,40,3,1,2,5178,0
22,0,34506,10,10,4,25,6,1,1,0,1
42,0,178074,8,9,2,40,4,1,1,0,1
60,0,116961,3,4,5,20,6,1,1,0,1
34,0,191930,10,10,1,40,3,4,2,0,1
27,0,130807,13,12,1,40,3,1,2,0,1
47,0,94100,9,13,3,65,4,1,2,0,1
65,0,144822,4,5,1,45,3,1,2,0,1
61,0,102191,11,14,5,99,6,1,1,0,1
18,0,90934,10,10,3,28,2,1,2,0,1
49,0,296892,8,9,1,40,3,1,2,0,1
48,0,173243,15,16,1,45,3,1,2,0,0
26,0,258768,10,10,3,75,4,4,2,2174,1
30,0,189759,9,13,3,40,4,1,2,0,1
68,0,69249,8,9,1,50,3,1,2,0,0
23,0,133061,8,9,1,80,3,1,2,0,1
65,0,175202,8,9,1,24,3,1,2,0,1
32,0,27051,9,13,1,44,3,1,2,0,1
44,0,60414,11,14,1,40,3,1,2,0,0
48,0,317360,11,14,1,40,1,1,1,0,0
24,0,258298,14,11,3,45,4,1,2,0,1
58,0,174040,10,10,3,40,4,1,2,0,1
32,0,177566,10,10,6,50,4,1,2,0,1
54,0,162238,11,14,2,50,4,1,2,0,0
35,0,87556,11,14,3,45,4,1,2,0,0
35,0,144322,13,12,2,50,4,1,1,0,1
24,0,190015,8,9,3,40,2,1,2,0,1
50,0,183173,8,9,1,40,3,1,2,99999,0
38,0,151322,8,9,4,40,4,1,2,0,1
57,0,47392,8,9,1,40,3,1,2,0,0
38,0,107125,10,10,3,60,4,1,2,0,1
49,0,265295,8,9,3,40,4,1,2,0,1
25,0,189219,9,13,3,16,2,1,1,0,1
56,0,147989,10,10,6,40,4,1,2,0,1
32,0,185732,6,7,2,40,6,1,1,0,1
22,0,153516,9,13,3,40,4,1,2,0,1
23,0,191910,10,10,3,40,5,1,2,0,1
33,0,216145,8,9,1,40,3,1,2,0,1
42,0,202872,10,10,2,12,6,1,1,0,1
62,0,39630,8,9,1,48,3,1,2,0,1
24,0,114292,4,5,3,40,2,1,2,0,1
26,0,206721,9,13,3,40,2,1,2,0,1
46,0,358585,10,10,2,40,6,1,2,0,0
33,0,377283,9,13,4,50,4,1,1,0,0
65,0,76043,8,9,1,1,3,1,2,0,0
65,0,172949,8,9,1,20,3,1,2,2414,1
46,0,110171,10,10,1,40,3,1,2,7688,0
43,0,223861,14,11,2,40,4,1,1,0,1
43,0,163455,8,9,1,40,3,1,2,0,0
35,0,183892,5,6,1,40,3,1,2,0,1
48,0,47022,8,9,5,48,5,1,1,0,1
55,0,145401,9,13,1,40,3,1,2,0,0
45,0,387074,14,11,1,40,3,1,2,0,1
56,0,105363,9,13,1,40,3,1,2,4508,1
59,0,195467,11,14,3,40,4,1,2,0,1
56,0,170217,8,9,1,40,3,1,2,0,1
21,0,156807,8,9,3,10,2,4,2,0,1
26,0,255193,6,7,1,40,3,1,2,3411,1
38,0,273640,8,9,3,40,6,1,1,0,1
27,0,191177,10,10,3,40,2,1,1,0,1
48,0,184787,3,4,1,50,3,1,2,0,0
37,0,239409,11,14,1,60,3,1,2,0,0
63,0,404547,8,9,1,30,3,1,2,0,1
27,0,23740,8,9,3,38,4,3,2,0,0
20,0,382153,10,10,3,25,2,1,2,0,1
26,1887,164488,11,14,1,40,3,1,2,0,0
21,0,228424,5,6,3,40,2,4,2,0,1
51,0,168539,13,12,1,40,3,1,2,0,1
28,0,189530,13,12,1,40,3,1,2,0,0
39,0,89419,14,11,2,40,4,3,1,0,1
35,0,224512,11,14,1,55,3,1,2,0,0
21,0,314645,10,10,3,43,4,1,1,0,1
65,0,85787,3,4,1,40,3,1,2,0,1
54,0,279881,14,11,1,40,3,4,2,0,1
39,1602,194287,3,4,3,35,2,1,2,0,1
24,0,141040,10,10,3,40,2,4,1,0,1
36,0,222294,9,13,3,40,4,2,1,0,1
70,0,410980,10,10,1,10,3,1,2,0,0
52,0,38795,8,9,2,40,4,1,2,0,0
64,0,182979,8,9,1,40,3,1,2,0,1
43,0,223277,10,10,2,40,4,1,2,0,1
44,0,67065,14,11,3,25,4,1,2,594,1
47,0,160647,8,9,4,40,6,1,1,0,1
32,0,45796,7,8,1,40,3,1,2,0,1
20,0,110597,10,10,3,30,2,1,1,0,1
33,0,166961,10,10,3,38,4,1,1,0,1
52,0,318975,8,9,2,40,6,1,1,0,1
49,0,305657,3,4,1,40,3,1,2,0,1
31,0,120857,8,9,1,18,1,1,1,0,1
62,0,158712,8,9,3,6,6,1,1,0,1
44,0,304530,10,10,2,55,4,1,2,0,1
28,0,327533,8,9,1,40,3,1,2,3908,1
68,0,233954,11,14,5,40,6,4,1,0,0
40,0,26880,10,10,3,40,6,1,1,0,1
46,0,70754,3,4,3,50,4,1,2,0,1
22,0,184665,8,9,3,40,2,1,1,0,1
37,0,245372,9,13,2,15,4,1,2,0,1
62,0,252668,11,14,3,70,4,1,2,0,1
37,0,86551,9,13,1,50,3,1,2,0,0
35,0,241998,8,9,3,40,4,1,2,4787,0
44,0,106900,8,9,1,68,3,1,2,0,1
41,0,204235,14,11,1,40,3,1,2,0,0
36,0,127772,9,13,2,40,6,1,2,0,1
26,0,117217,9,13,2,45,4,1,1,0,1
48,0,215389,8,9,1,40,3,4,2,0,0
21,0,198050,8,9,3,28,4,1,1,0,1
39,0,173476,12,15,1,40,3,1,2,7688,0
38,0,217349,14,11,2,40,4,1,1,14344,0
44,0,377018,14,11,1,40,3,1,2,0,0
56,0,99894,5,6,1,30,1,2,1,0,0
25,0,170786,4,5,3,40,5,1,2,0,1
32,0,250585,9,13,3,50,4,1,1,0,1
47,0,198769,10,10,3,40,4,1,1,0,0
26,0,306513,10,10,3,40,2,1,2,0,1
31,0,178623,9,13,3,60,4,4,1,14084,0
23,0,109307,14,11,3,40,2,1,2,0,1
41,0,106982,10,10,2,40,6,1,1,0,0
55,0,396878,10,10,1,25,3,4,2,0,1
23,0,344278,10,10,2,25,6,1,1,0,1
45,0,203653,8,9,1,40,3,4,2,7298,0
42,1485,227890,9,13,1,40,3,1,2,0,1
29,0,107812,10,10,3,15,4,1,2,0,1
48,0,185143,11,14,1,40,3,1,2,0,1
36,0,143068,10,10,2,40,6,1,2,0,1
52,0,114758,9,13,1,50,3,1,2,15024,0
46,0,266337,14,11,2,40,6,1,2,0,1
34,0,321787,10,10,3,40,2,1,2,0,1
27,0,21306,13,12,3,40,4,1,1,0,1
18,0,271935,8,9,3,40,2,1,1,0,1
18,0,148952,10,10,3,24,2,1,1,0,1
42,0,196626,3,4,1,40,3,1,2,0,1
64,0,108082,10,10,1,40,3,1,2,0,1
36,0,199439,11,14,1,45,3,1,2,0,0
20,0,304076,6,7,3,20,2,4,1,0,1
52,0,81436,12,15,1,40,3,1,2,0,0
44,0,352971,9,13,1,45,3,1,2,0,0
53,0,375134,10,10,1,60,3,1,2,0,0
36,0,206521,9,13,1,60,3,1,2,0,0
27,0,330466,9,13,3,40,5,2,2,0,1
52,0,208302,8,9,1,60,3,1,2,0,1
60,0,135285,11,14,1,40,3,1,2,0,1
41,0,171615,13,12,1,45,3,1,2,0,0
64,0,149698,12,15,1,40,3,1,2,0,0
25,0,71351,1,2,3,25,5,1,2,0,1
63,0,84737,3,4,1,40,3,2,2,0,1
54,0,375134,14,11,2,40,4,1,2,0,1
21,0,207103,8,9,3,40,2,1,2,0,1
27,0,199314,9,13,3,40,4,1,2,0,1
63,0,289741,11,14,1,50,3,1,2,41310,1
37,0,240837,8,9,2,30,4,1,1,0,1
22,0,283499,8,9,3,35,4,1,2,0,1
54,0,97778,3,4,1,40,3,1,2,0,1
54,0,21698,5,6,2,40,6,1,1,0,1
60,0,232618,8,9,1,40,3,1,2,0,1
19,0,175820,6,7,3,25,2,1,2,0,1
25,0,63996,8,9,2,40,4,1,1,0,1
51,0,182985,8,9,1,40,1,1,1,0,1
47,0,380127,8,9,3,40,4,1,1,0,1
44,0,111483,5,6,3,50,2,1,2,0,1
18,0,31008,10,10,3,30,2,1,1,0,1
57,0,96346,8,9,5,57,4,1,1,0,1
22,0,317528,10,10,3,34,2,1,2,0,1
36,0,223020,10,10,2,20,6,4,1,0,1
33,1485,173998,8,9,1,38,1,1,1,0,1
39,0,115076,10,10,1,40,3,1,2,0,1
49,0,133969,15,16,1,50,3,4,2,0,0
41,0,173858,8,9,1,40,3,2,2,0,1
35,0,193241,10,10,1,38,3,1,2,0,1
40,0,50644,13,12,2,40,6,1,1,1506,1
30,0,178841,9,13,3,40,4,1,1,0,1
25,1504,177017,8,9,3,37,4,1,2,0,1
25,1902,253267,10,10,1,36,3,4,2,0,0
37,0,202027,11,14,1,50,3,1,2,7688,0
53,0,321865,12,15,2,60,4,1,2,0,0
34,0,321709,13,12,3,25,4,1,1,0,1
22,0,166371,8,9,3,40,5,1,2,0,1
18,0,210574,8,9,3,20,2,1,1,0,1
52,0,92968,11,14,1,40,1,1,1,15024,0
45,0,474617,8,9,2,40,6,4,2,5455,1
19,2001,264390,10,10,3,40,2,1,1,0,1
33,0,144949,9,13,1,65,3,1,2,0,1
45,0,90803,10,10,1,40,3,1,2,0,1
43,0,126701,9,13,1,35,3,1,2,0,0
40,0,178417,8,9,1,35,3,1,2,0,1
41,0,197176,9,13,1,75,3,1,2,0,0
25,1579,182227,8,9,1,40,3,1,2,0,1
22,0,117606,9,13,3,32,2,1,1,0,1
52,0,349502,10,10,3,45,6,1,2,0,1
45,0,81487,10,10,1,40,3,1,2,0,0
32,0,169583,15,16,3,70,4,1,1,0,1
26,0,485117,9,13,3,20,2,1,2,0,1
24,0,35603,10,10,2,40,4,4,2,0,1
37,0,175390,8,9,2,40,6,4,1,0,1
49,0,184986,8,9,2,40,4,1,1,0,1
43,0,174395,11,14,1,50,3,1,2,0,1
35,0,187711,8,9,3,40,4,1,2,0,1
37,0,189878,12,15,1,50,3,1,2,0,0
17,0,224073,6,7,3,20,2,1,2,0,1
48,0,159726,8,9,1,55,3,1,2,0,0
40,0,65545,11,14,2,55,2,1,1,0,1
26,0,456618,10,10,3,40,2,1,2,2597,1
35,0,202397,9,13,1,40,3,2,2,0,0
21,0,206681,10,10,3,15,2,1,1,0,1
54,0,222020,5,6,2,70,4,1,2,0,1
40,0,137304,9,13,2,40,4,4,1,0,1
51,0,141645,10,10,4,40,4,4,1,0,1
60,0,218085,8,9,1,50,1,4,1,0,1
22,0,52596,10,10,3,8,2,1,2,0,1
20,0,197997,8,9,3,40,2,1,2,0,1
21,0,191444,6,7,3,40,6,1,2,0,1
21,0,40767,10,10,3,40,4,1,2,0,1
43,0,172577,10,10,2,44,4,1,1,0,1
36,0,241998,9,13,1,50,3,1,2,0,0
65,2174,215908,8,9,1,40,3,1,2,0,0
48,0,212120,8,9,1,40,3,1,2,0,0
37,0,109133,11,14,4,60,4,1,2,27828,0
20,0,224424,7,8,3,40,2,1,2,0,1
41,0,214985,8,9,2,40,4,1,1,0,1
55,0,147098,4,5,1,50,3,1,2,0,1
39,0,149833,9,13,2,40,6,1,1,0,1
41,0,253770,10,10,1,40,1,1,1,7298,0
80,0,252466,14,11,1,24,3,1,2,0,1
59,0,132717,5,6,1,40,3,1,2,0,1
52,0,138944,6,7,1,40,3,1,2,0,0
39,0,280570,9,13,1,50,3,1,2,3103,0
56,0,144380,10,10,6,50,4,4,2,0,1
69,0,660461,8,9,5,20,4,4,1,0,1
49,0,177211,9,13,1,50,3,1,2,0,0
33,0,197424,8,9,1,40,3,1,2,5013,1
28,0,31717,8,9,1,45,3,1,2,0,0
49,0,296849,10,10,1,40,3,1,2,0,0
51,0,193720,8,9,6,40,6,1,2,0,1
42,0,106698,10,10,2,32,6,1,1,0,1
66,0,214469,8,9,5,13,4,1,1,0,1
44,0,185798,14,11,4,48,5,1,2,0,0
26,0,333108,8,9,2,40,4,1,2,0,1
43,0,35210,10,10,2,40,6,1,1,0,1
28,155,140845,5,6,3,40,4,1,1,0,1
25,0,335376,9,13,3,30,2,1,1,0,1
17,0,170455,6,7,3,8,2,1,1,0,1
52,0,298215,9,13,1,50,3,1,2,0,0
34,0,93834,8,9,4,8,2,1,1,0,1
24,0,404416,10,10,3,40,4,1,2,0,1
41,0,206916,9,13,6,30,4,1,2,0,1
65,0,143175,10,10,5,45,5,1,1,0,1
36,0,409189,10,10,1,40,3,1,2,0,0
19,0,285750,8,9,3,30,5,1,2,0,1
43,0,235556,10,10,6,45,4,1,2,0,1
39,0,170382,11,14,1,50,1,1,1,0,0
48,0,195437,6,7,1,40,3,1,2,0,0
50,0,191130,14,11,1,40,3,1,2,0,0
21,0,231160,10,10,3,25,2,1,2,0,1
36,0,47310,8,9,3,40,4,4,1,0,1
33,0,214635,8,9,1,36,3,4,2,0,1
50,0,65160,9,13,1,40,3,1,2,0,1
49,0,423222,11,14,1,80,3,1,2,99999,0
34,0,263307,9,13,3,45,6,4,2,0,1
70,0,272896,15,16,1,40,3,1,2,0,0
39,0,232854,8,9,2,40,4,1,2,0,1
44,0,442035,10,10,2,40,4,1,1,0,1
32,0,127875,9,13,1,40,1,1,1,0,0
40,0,283724,4,5,3,49,5,4,2,0,1
46,1902,403911,8,9,1,40,3,4,2,0,0
21,0,228649,10,10,3,20,2,1,2,0,1
40,0,177027,9,13,1,52,1,2,1,7688,0
47,0,249935,6,7,2,8,2,1,2,0,1
19,0,533147,8,9,3,30,4,1,2,0,1
22,0,137862,10,10,3,16,5,1,1,0,1
20,0,249543,10,10,3,16,2,1,1,0,1
46,0,230979,9,13,2,25,4,1,1,4787,0
41,1977,137126,9,13,1,45,3,1,2,0,0
17,0,147339,5,6,3,15,2,4,1,0,1
41,0,256647,8,9,1,40,3,4,2,0,1
28,1974,111696,8,9,4,40,4,1,2,0,1
20,0,150084,10,10,3,25,2,1,2,0,1
24,0,285457,8,9,3,40,4,1,2,0,1
